CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,30,09:56,1,3,"DRAGIC, ZORAN",P003514   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,51,09:56,1,4,"BJELICA, MILKO",PCHX      ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,51,09:40,1,5,"BJELICA, MILKO",PCHX      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,15,09:17,1,6,"STIMAC, VLADIMIR",PLBJ      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,42,09:13,1,7,"DUNSTON, BRYANT",P003048   ,Off Rebound (1),O,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,44,09:08,1,8,"SIMON, KRUNOSLAV",PCPR      ,Turnover (1),TO,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,14,09:08,1,9,"FELDEINE, JAMES",P005918   ,Steal (1),ST,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,44,09:07,1,10,"SIMON, KRUNOSLAV",PCPR      ,Unsportsmanlike Foul  (1),CMU,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,22,09:07,1,11,"ROCHESTIE, TAYLOR",P002972   ,Foul Drawn (1),RV,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,22,09:07,1,12,"ROCHESTIE, TAYLOR",P002972   ,Free Throw In (1/1 -  1 pt),FTM,3.0,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,22,09:07,1,13,"ROCHESTIE, TAYLOR",P002972   ,Free Throw In (2/2 -  2 pt),FTM,4.0,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,30,08:59,2,15,"DRAGIC, ZORAN",P003514   ,Foul (1),CM,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,14,08:59,2,16,"FELDEINE, JAMES",P005918   ,Foul Drawn (1),RV,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,26,08:47,2,17,"LESSORT, MATHIAS",P003842   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,14,08:43,2,18,"ADAMS, JOSH",P007872   ,Def Rebound (1),D,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,6,08:39,2,19,"DANGUBIC, NEMANJA",P005942   ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,44,08:39,2,20,"SIMON, KRUNOSLAV",PCPR      ,Foul Drawn (1),RV,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,14,08:26,2,21,"ADAMS, JOSH",P007872   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,2.0,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,22,08:12,2,22,"ROCHESTIE, TAYLOR",P002972   ,Missed Two Pointer (0/1 -  2 pt),2FGA,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,30,08:09,2,23,"DRAGIC, ZORAN",P003514   ,Def Rebound (1),D,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,30,08:07,2,24,"DRAGIC, ZORAN",P003514   ,Two Pointer (1/2 -  2 pt),2FGM,4.0,4.0,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,14,07:50,3,26,"FELDEINE, JAMES",P005918   ,Two Pointer (1/1 -  2 pt),2FGM,6.0,4.0,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,42,07:35,3,27,"DUNSTON, BRYANT",P003048   ,Offensive Foul (1),OF,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,42,07:35,3,28,"DUNSTON, BRYANT",P003048   ,Turnover (1),TO,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,14,07:35,3,29,"FELDEINE, JAMES",P005918   ,Foul Drawn (2),RV,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,6,07:17,3,30,"DANGUBIC, NEMANJA",P005942   ,Two Pointer (1/1 -  2 pt),2FGM,8.0,4.0,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,22,07:16,3,31,"ROCHESTIE, TAYLOR",P002972   ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,30,06:59,4,33,"DRAGIC, ZORAN",P003514   ,Two Pointer (2/3 -  4 pt),2FGM,8.0,6.0,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,14,06:57,4,34,"ADAMS, JOSH",P007872   ,Assist (1),AS,,,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,51,06:31,4,35,"BJELICA, MILKO",PCHX      ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,26,06:29,4,36,"LESSORT, MATHIAS",P003842   ,Off Rebound (1),O,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
RED       ,,22,06:27,4,37,"ROCHESTIE, TAYLOR",P002972   ,Turnover (1),TO,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
IST       ,,14,06:10,4,38,"ADAMS, JOSH",P007872   ,Three Pointer (1/1 -  5 pt),3FGM,8.0,9.0,Anadolu Efes Istanbul,0,Crvena Zvezda mts Belgrade,RED,Anadolu Efes Istanbul,IST
